"age_group","date","J12_18","ach_noj","a10_b99_nopneumo","K00_99","E00_99","N00_99","S00_T99","I00_99","E10_14","I60_64","pandemic","G00_99_SY","N39","C00_D48","A41","Z00_99","L00_99","D50_89","M00_99","E40_46","H00_99_SY","K80","Q00_99","cj20_J22","P00_99","K35"
"08_1_11",2004-11-01,15,-1.19918516132431,-1.51054043084778,-0.310722665258581,-0.500532586889949,-0.633175389712935,-0.87563217923069,-1.14247859307112,-0.361059012084266,-1.06410562695466,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2004-12-01,19,-1.19918516132431,-1.51054043084778,-0.310722665258581,-0.500532586889949,-0.633175389712935,-0.87563217923069,-1.14247859307112,-0.361059012084266,-1.06410562695466,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-01-01,17,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-02-01,13,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-03-01,23,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-04-01,29,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-05-01,43,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-06-01,22,-1.07528890142451,-0.765752076960546,-0.202720573121937,0.175985140073565,-0.887197023433433,-0.817023395792341,-1.30637473684998,-0.0645128875957039,-0.861198850734872,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-07-01,27,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-08-01,20,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-09-01,25,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-10-01,10,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-11-01,16,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2005-12-01,13,-1.2010041522929,-1.16419113711925,-0.618944632560847,-0.702238844481969,-1.18493213934177,-0.862731883414379,-1.11670466412414,-0.491560420668325,-1.24370231482899,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-01-01,20,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-02-01,14,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-03-01,28,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-04-01,27,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-05-01,24,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-06-01,14,-0.885675022776337,-0.62466489126276,-0.891032290480588,-0.239265957704091,-1.15299427493556,-0.848755963028868,-0.498296191418687,-0.630901735114202,-0.367930462479254,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-07-01,25,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-08-01,38,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-09-01,30,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-10-01,12,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-11-01,17,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2006-12-01,17,-0.916213218568356,-1.17416504885237,-1.13676636717258,-0.848030794407072,-0.763733775542932,-0.568681130113979,-0.847494925925442,-1.10098517051708,-0.6964381033019,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-01-01,26,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-02-01,21,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-03-01,23,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-04-01,23,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-05-01,27,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-06-01,32,-0.760913744517859,-0.758938220220197,-0.431039092761727,-0.447301002050065,-0.565452243980796,-0.669582120338257,-0.557336504063508,-0.542914505191477,-0.106370848711157,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-07-01,24,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-08-01,26,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-09-01,22,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-10-01,23,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-11-01,11,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2007-12-01,17,-0.624803207225253,-0.890600042496163,-0.813025991410319,-0.589931237623583,-0.414729149681363,-0.634310322429954,-0.296634388925606,0.0841400294143741,-0.185605093118621,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-01-01,26,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-02-01,12,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-03-01,28,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-04-01,16,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-05-01,21,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-06-01,24,-0.550866424091211,-0.852842446728027,-0.634398476026779,-0.578592886612198,-0.636722508026544,-0.349542317857093,0.0545824705951075,-0.287131810808744,0.090971793085808,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-07-01,28,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-08-01,18,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-09-01,12,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-10-01,24,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-11-01,23,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2008-12-01,12,-0.570667819285046,-0.53347945934658,-0.471144276555667,-0.41133687841073,-0.747471521965198,-0.81204971678424,-0.409380822971866,-0.440588985980446,-0.486632446469229,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-01-01,27,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-02-01,23,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-03-01,47,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-04-01,41,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-05-01,40,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-06-01,35,0.144520056138174,0.363733393620144,0.0375274881228178,-0.0800846334104958,0.126415972632952,0.100969001937849,0.258515690090626,0.28818918029149,0.246300329508705,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-07-01,31,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-08-01,32,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-09-01,44,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-10-01,32,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-11-01,23,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2009-12-01,20,0.273783149731527,0.479510064658801,-0.0509730468834023,-0.349071088434745,0.758003910495721,-0.0890538300780991,0.167192380046964,0.00797215693201632,-0.158446976718215,2.59484426955006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-01-01,33,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-02-01,29,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-03-01,35,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-04-01,29,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-05-01,34,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-06-01,34,0.642173345111833,0.995335798958392,0.760023614475909,0.444843542182116,0.451654126600559,0.601700904432084,0.401904405955657,0.243204811517484,0.148530967775751,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-07-01,31,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-08-01,40,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-09-01,33,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-10-01,16,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-11-01,34,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2010-12-01,46,0.432676237221417,0.476258015708944,0.0443061069026735,0.62674454525276,0.643198133698852,-0.0518195528390567,0.194901581997421,0.25339558245957,0.439973442423601,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-01-01,43,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-02-01,30,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-03-01,31,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-04-01,43,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-05-01,33,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-06-01,38,0.578058042153988,0.95097599426963,0.562649075407211,0.0509653874283754,0.184842009497253,-0.419240105786909,0.65444887361949,-0.0272018178343562,0.457934458132303,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-07-01,41,0.499733792205385,0.541644103177725,0.786933619109774,0.23401794170424,0.774044284157947,0.511980288000536,0.348420107735869,0.153532438866371,0.455389163124465,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_1_11",2011-08-01,32,0.499733792205385,0.541644103177725,0.786933619109774,0.23401794170424,0.774044284157947,0.511980288000536,0.348420107735869,0.153532438866371,0.455389163124465,-0.123564012835717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
